,Number of Dependents,Under 30,Gender,Age,Married,Senior Citizen,Dependents,Satisfaction Score,Churn Category
2555,1.0,0.0,0.0,48.0,0.0,0.0,0.3333333333333333,5.0,0
2556,0.0,1.0,1.0,27.0,0.0,0.0,0.0,4.0,0
2557,0.0,0.0,1.0,41.0,0.16666666666666666,0.0,0.0,5.0,0
2558,0.0,1.0,0.0,22.0,0.0,0.0,0.0,3.0,0
2559,0.0,0.0,0.5,30.0,0.0,0.0,0.0,4.0,0
2560,2.0,1.0,0.0,26.0,1.0,0.0,1.0,5.0,0
2561,0.0,0.0,0.0,46.0,0.0,0.0,0.0,3.0,0
2562,0.0,0.0,0.0,48.0,0.0,0.0,0.0,5.0,0
2563,0.0,0.0,0.0,30.0,1.0,0.0,0.0,5.0,0
2564,2.0,0.0,0.3333333333333333,40.0,1.0,0.0,1.0,3.0,0
2565,0.0,0.0,1.0,34.0,0.0,0.0,0.0,4.0,0
2566,0.0,1.0,0.0,20.0,0.0,0.0,0.0,,0
2567,0.0,1.0,0.8333333333333334,28.0,0.0,0.0,0.0,5.0,0
2568,1.0,1.0,1.0,28.0,1.0,0.0,1.0,,0
2569,0.0,0.0,0.0,53.833333333333336,1.0,0.0,0.0,4.0,0
2570,3.0,1.0,1.0,25.0,0.0,0.0,1.0,4.0,0
2571,0.0,0.3333333333333333,1.0,24.0,0.0,0.0,0.0,3.0,0
2572,3.0,0.0,1.0,33.0,1.0,0.0,1.0,3.0,0
2573,0.0,1.0,0.3333333333333333,24.0,1.0,0.0,0.0,4.0,0
2574,0.0,0.3333333333333333,0.0,41.0,1.0,0.0,0.0,4.0,0
2575,1.0,0.0,0.0,57.0,0.0,0.0,1.0,4.0,0
2576,0.0,0.0,0.3333333333333333,50.0,1.0,0.0,0.0,5.0,0
2577,3.0,0.0,1.0,52.0,0.0,0.0,1.0,4.0,0
2578,0.0,0.0,1.0,47.0,0.0,0.3333333333333333,0.0,,0
2579,0.0,0.0,0.0,56.0,1.0,0.0,0.0,4.0,0
2580,0.0,0.0,0.0,57.0,0.16666666666666666,0.0,0.0,4.0,0
2581,1.0,0.0,0.0,40.0,1.0,0.0,1.0,4.0,0
2582,0.0,0.0,0.6666666666666666,47.833333333333336,0.16666666666666666,0.0,0.0,4.0,0
2583,0.0,0.0,1.0,36.0,1.0,0.0,0.0,,0
2584,0.0,0.0,0.5,36.0,0.0,0.0,0.0,4.0,0
2585,0.0,0.0,1.0,58.0,0.16666666666666666,0.16666666666666666,0.0,,0
2586,0.0,0.0,1.0,50.0,1.0,0.0,0.0,3.0,0
2587,0.0,1.0,1.0,22.0,1.0,0.0,0.0,3.0,0
2588,0.0,0.0,1.0,48.0,0.0,0.0,0.0,4.0,0
2589,0.0,0.0,1.0,47.0,0.0,0.16666666666666666,0.0,3.0,0
2590,2.0,1.0,1.0,22.0,0.8333333333333334,0.0,0.6666666666666666,3.0,0
2591,0.6666666666666666,1.0,1.0,21.0,1.0,0.0,0.3333333333333333,3.0,0
2592,0.0,0.0,0.3333333333333333,39.0,0.0,0.0,0.0,5.0,0
2593,0.0,1.0,1.0,20.0,1.0,0.0,0.0,4.0,0
2594,0.0,0.0,0.0,42.0,0.0,0.0,0.0,3.0,0
2595,1.0,0.0,0.0,59.0,1.0,0.0,0.6666666666666666,4.0,0
2596,1.8333333333333333,0.0,0.0,51.0,1.0,0.0,1.0,3.0,0
2597,3.0,0.0,1.0,60.0,0.0,0.0,1.0,4.0,0
2598,2.0,0.0,0.0,47.0,1.0,0.0,1.0,4.0,0
2599,0.0,0.0,1.0,62.0,0.0,0.0,0.0,,0
2600,2.0,0.0,1.0,49.0,1.0,0.0,1.0,3.0,0
2601,0.0,0.0,1.0,60.0,0.0,0.0,0.0,4.0,0
2602,0.0,1.0,1.0,19.0,0.0,0.16666666666666666,0.0,,0
2603,3.0,0.0,0.0,41.0,0.6666666666666666,0.0,1.0,3.0,0
2604,0.0,0.0,1.0,42.0,0.0,0.0,0.0,3.0,0
2605,0.0,0.0,1.0,51.666666666666664,0.0,0.16666666666666666,0.0,3.0,0
2606,2.0,0.0,0.0,52.833333333333336,1.0,0.0,1.0,4.0,0
2607,1.0,0.16666666666666666,1.0,60.0,1.0,0.0,1.0,5.0,0
2608,0.0,1.0,1.0,19.0,0.0,0.0,0.0,4.0,0
2609,3.0,0.0,0.0,32.0,0.6666666666666666,0.0,1.0,4.0,0
2610,0.0,1.0,0.0,26.0,0.0,0.0,0.0,4.0,0
2611,0.0,0.0,1.0,47.0,0.0,0.0,0.0,,0
2612,0.0,0.0,1.0,60.0,0.0,0.0,0.0,3.0,0
2613,1.0,0.0,0.0,48.0,1.0,0.16666666666666666,1.0,,0
2614,0.0,1.0,0.0,37.0,0.0,0.0,0.0,4.0,0
2615,3.0,1.0,0.5,28.0,1.0,0.0,1.0,,0
2616,0.0,0.16666666666666666,1.0,45.0,0.0,0.0,0.0,4.0,0
2617,0.0,0.0,1.0,36.0,1.0,0.0,0.0,,0
2618,0.0,0.0,1.0,30.0,0.0,0.0,0.0,4.0,0
2619,0.0,0.0,0.0,33.0,0.0,0.0,0.0,5.0,0
2620,0.0,0.6666666666666666,0.0,45.0,0.16666666666666666,0.0,0.0,4.0,0
2621,0.0,0.16666666666666666,0.0,53.0,1.0,0.0,0.0,3.0,0
2622,0.0,0.3333333333333333,1.0,40.0,0.0,0.0,0.0,,0
2623,0.0,0.0,0.0,50.0,0.0,0.0,0.0,,0
2624,0.0,0.0,1.0,37.0,1.0,0.3333333333333333,0.0,3.0,0
2625,0.0,1.0,0.0,20.0,0.3333333333333333,0.0,0.0,3.0,0
2626,4.0,0.0,0.0,42.666666666666664,1.0,0.0,1.0,3.0,0
2627,0.0,0.0,0.0,43.0,0.6666666666666666,0.0,0.0,5.0,0
2628,0.0,0.0,1.0,50.0,1.0,0.0,0.0,4.0,0
2629,0.0,1.0,1.0,36.833333333333336,0.0,0.0,0.0,5.0,0
2630,1.0,0.16666666666666666,1.0,37.666666666666664,1.0,0.0,1.0,,0
2631,0.0,0.0,1.0,40.0,0.5,0.0,0.0,4.0,0
2632,1.0,0.0,0.0,49.833333333333336,0.0,0.0,1.0,4.0,0
2633,3.0,0.0,0.6666666666666666,60.0,1.0,0.0,0.5,3.0,0
2634,0.0,1.0,0.0,20.0,0.0,0.0,0.0,4.0,0
2635,0.0,0.0,0.3333333333333333,56.0,0.0,0.0,0.0,3.0,0
2636,0.0,0.0,1.0,36.0,1.0,0.0,0.0,,0
2637,0.0,0.0,1.0,45.333333333333336,0.0,0.0,0.0,,0
2638,1.0,1.0,0.0,20.0,0.0,0.0,1.0,3.0,0
2639,0.5,0.0,1.0,43.0,0.0,0.5,0.0,,0
2640,2.0,0.0,0.0,53.0,1.0,0.0,1.0,4.0,0
2641,0.0,0.0,1.0,32.0,0.0,0.0,0.0,3.0,0
2642,0.0,1.0,1.0,27.0,0.0,0.0,0.0,5.0,0
2643,1.5,0.0,1.0,47.0,1.0,0.0,1.0,4.0,0
2644,0.0,0.0,1.0,63.0,1.0,0.0,0.0,3.0,0
2645,0.0,0.0,0.0,51.0,1.0,0.0,0.0,3.0,0
2646,0.0,0.0,1.0,44.0,0.0,0.0,0.0,,0
2647,2.0,0.0,0.0,39.0,1.0,0.0,1.0,3.0,0
2648,2.0,1.0,1.0,22.0,1.0,0.0,1.0,4.0,0
2649,0.0,1.0,0.0,23.0,0.0,0.0,0.0,4.0,0
2650,0.0,1.0,0.0,27.0,1.0,0.0,0.0,3.0,0
2651,0.0,0.0,0.0,42.833333333333336,0.0,0.0,0.0,3.0,0
2652,1.0,0.0,0.0,57.0,1.0,0.0,1.0,4.0,0
2653,0.0,0.0,0.0,44.0,0.0,0.0,0.0,5.0,0
2654,2.0,0.3333333333333333,0.0,36.0,1.0,0.0,1.0,5.0,0
2655,0.0,0.0,1.0,40.0,0.0,0.0,0.0,3.0,0
2656,0.0,0.3333333333333333,1.0,38.0,0.0,0.0,0.0,4.0,0
2657,1.0,0.0,1.0,49.0,1.0,0.0,1.0,3.0,0
2658,0.0,0.0,1.0,45.666666666666664,1.0,0.0,0.0,4.0,0
2659,0.0,0.0,1.0,40.0,0.0,0.0,0.0,4.0,0
2660,2.0,1.0,1.0,27.166666666666668,0.0,0.0,1.0,4.0,0
2661,0.0,0.16666666666666666,1.0,38.666666666666664,1.0,0.0,0.0,,0
2662,1.6666666666666667,0.0,0.0,45.0,0.0,0.0,1.0,4.0,0
2663,2.0,0.0,0.0,50.0,1.0,0.0,1.0,3.0,0
2664,3.0,0.0,1.0,32.0,1.0,0.0,1.0,,0
2665,2.0,0.3333333333333333,0.0,23.0,1.0,0.0,1.0,4.0,0
2666,0.0,0.0,0.0,48.0,0.0,0.0,0.0,3.0,0
2667,0.0,1.0,0.5,26.0,0.16666666666666666,0.16666666666666666,0.0,5.0,0
2668,1.0,0.0,1.0,41.0,1.0,0.0,1.0,3.0,0
2669,3.0,0.0,1.0,51.0,1.0,0.0,1.0,4.0,0
2670,0.0,1.0,1.0,29.0,1.0,0.0,0.16666666666666666,3.0,0
2671,0.0,1.0,1.0,28.0,0.0,0.0,0.0,,0
2672,0.0,0.0,0.0,42.833333333333336,0.0,0.0,0.0,3.0,0
2673,0.0,0.0,0.0,42.0,0.0,0.0,0.0,,0
2674,0.0,0.0,1.0,44.0,0.3333333333333333,0.0,0.0,,0
2675,0.0,1.0,0.0,27.0,0.0,0.0,0.0,4.0,0
2676,0.0,0.0,0.0,44.0,0.0,0.0,0.0,4.0,0
2677,0.0,0.0,1.0,60.0,1.0,0.0,0.0,,0
2678,0.3333333333333333,0.0,0.0,42.0,0.0,0.0,0.0,4.0,0
2679,0.0,0.0,0.3333333333333333,49.0,0.0,0.0,0.0,5.0,0
2680,0.0,0.0,1.0,45.333333333333336,0.0,0.0,0.0,3.0,0
2681,0.0,0.0,1.0,38.0,1.0,0.0,0.0,3.0,0
2682,0.0,0.0,1.0,43.0,1.0,0.0,0.0,3.0,0
2683,2.0,0.0,0.0,53.0,1.0,0.0,1.0,,0
2684,0.0,0.3333333333333333,1.0,37.0,0.0,0.0,0.0,4.0,0
2685,0.0,0.0,1.0,45.0,0.0,0.0,0.0,3.0,0
2686,0.0,0.0,0.0,42.0,0.0,0.0,0.0,3.0,0
2687,0.0,0.0,1.0,37.0,0.0,0.0,0.0,4.0,0
2688,0.3333333333333333,0.0,0.0,42.0,0.0,0.0,0.0,4.0,0
2689,2.0,1.0,0.0,25.0,0.0,0.0,1.0,3.0,0
2690,0.3333333333333333,0.0,1.0,43.0,1.0,0.0,0.0,4.0,0
2691,0.8333333333333334,0.3333333333333333,0.6666666666666666,35.0,1.0,0.0,0.0,,0
2692,0.0,1.0,0.0,41.833333333333336,0.0,0.0,0.0,3.0,0
2693,0.0,0.0,0.5,57.0,0.0,0.6666666666666666,0.0,,0
2694,1.0,1.0,1.0,29.0,1.0,0.0,1.0,4.0,0
2695,0.0,0.0,0.0,42.0,1.0,0.16666666666666666,0.0,5.0,0
2696,1.0,0.0,0.6666666666666666,46.0,1.0,0.0,1.0,3.0,0
2697,0.0,0.0,1.0,43.0,1.0,0.0,0.0,3.0,0
2698,2.0,0.3333333333333333,0.0,43.0,1.0,0.0,1.0,,0
2699,0.0,1.0,1.0,22.0,0.0,0.16666666666666666,0.0,4.0,0
2700,1.0,1.0,0.0,22.0,0.0,0.0,1.0,,0
2701,0.0,1.0,0.0,27.0,0.3333333333333333,0.0,0.0,,0
2702,1.0,0.3333333333333333,0.6666666666666666,30.0,1.0,0.0,1.0,4.0,0
2703,0.0,0.0,1.0,54.0,1.0,0.0,0.0,4.0,0
2704,0.0,1.0,0.6666666666666666,29.0,0.0,0.0,0.0,5.0,0
2705,0.3333333333333333,0.0,0.0,40.0,0.0,0.0,0.0,3.0,0
2706,0.0,0.0,0.0,42.833333333333336,0.0,0.0,0.0,4.0,0
2707,0.0,0.16666666666666666,1.0,55.0,0.0,0.0,0.0,3.0,0
2708,1.0,1.0,0.0,22.0,0.6666666666666666,0.0,1.0,4.0,0
2709,2.0,0.0,1.0,43.0,1.0,0.0,0.3333333333333333,4.0,0
2710,3.0,0.0,1.0,41.5,0.8333333333333334,0.0,1.0,3.0,0
2711,1.0,0.0,1.0,49.0,0.6666666666666666,0.0,1.0,3.0,0
2712,2.0,0.16666666666666666,0.6666666666666666,40.0,1.0,0.0,1.0,4.0,0
2713,0.0,0.16666666666666666,0.0,60.0,0.0,0.0,0.0,3.0,0
2714,0.0,0.0,1.0,39.0,0.0,0.0,0.0,5.0,0
2715,0.0,0.0,0.0,64.0,0.0,0.0,0.0,3.0,0
2716,0.16666666666666666,0.0,0.5,45.0,1.0,0.0,0.0,,0
2717,0.0,1.0,0.0,37.833333333333336,0.0,0.0,0.0,3.0,0
2718,0.0,0.0,0.0,63.0,0.0,0.0,0.0,3.0,0
2719,0.0,0.0,0.0,38.0,0.3333333333333333,0.0,0.0,4.0,0
2720,0.0,0.3333333333333333,0.0,34.0,0.0,0.0,0.0,,0
2721,0.0,0.0,1.0,58.0,1.0,0.16666666666666666,0.0,3.0,0
2722,0.0,1.0,0.0,21.0,1.0,0.0,0.0,4.0,0
2723,0.0,0.5,0.0,27.0,0.0,0.0,0.0,5.0,0
2724,3.0,0.0,0.5,55.166666666666664,0.0,0.0,1.0,3.0,0
2725,0.0,1.0,0.0,24.0,0.0,0.16666666666666666,0.0,3.0,0
2726,0.0,0.0,1.0,61.0,0.0,0.0,0.0,4.0,0
2727,0.0,0.5,0.3333333333333333,48.0,0.0,0.0,0.0,4.0,0
2728,1.0,0.0,1.0,31.0,0.0,0.0,1.0,5.0,0
2729,0.0,0.0,1.0,55.0,1.0,0.0,0.0,,0
2730,0.0,0.0,1.0,60.0,0.0,0.0,0.0,3.0,0
2731,1.8333333333333333,1.0,1.0,22.0,1.0,0.0,1.0,3.0,0
2732,0.0,1.0,1.0,41.666666666666664,1.0,0.0,0.0,5.0,0
2733,1.0,1.0,1.0,25.0,1.0,0.0,1.0,5.0,0
2734,0.0,0.0,1.0,41.0,1.0,0.16666666666666666,0.0,3.0,0
2735,0.3333333333333333,0.0,0.0,54.0,0.0,0.0,0.0,3.0,0
2736,0.0,0.0,1.0,52.166666666666664,1.0,0.0,0.0,4.0,0
2737,0.0,0.0,1.0,53.0,0.0,0.0,0.0,3.0,0
2738,3.0,0.0,1.0,54.0,1.0,0.0,1.0,3.0,0
2739,0.0,0.0,1.0,48.0,1.0,0.0,0.0,,0
2740,3.0,0.0,1.0,48.0,0.0,0.0,1.0,,0
2741,0.0,0.0,0.0,33.0,0.0,0.0,0.0,,0
2742,0.0,0.16666666666666666,1.0,62.0,0.0,0.0,0.0,3.0,0
2743,2.0,1.0,0.0,34.333333333333336,1.0,0.0,1.0,3.0,0
2744,0.0,1.0,1.0,26.0,0.6666666666666666,0.0,0.0,,0
2745,1.0,0.0,0.0,43.0,1.0,0.0,1.0,3.0,0
2746,0.0,1.0,0.0,28.0,0.0,0.0,0.0,3.0,0
2747,0.0,0.0,1.0,60.0,0.0,0.0,0.0,3.0,0
2748,0.0,0.0,0.0,36.0,0.0,0.0,0.0,3.0,0
2749,0.0,0.0,1.0,45.666666666666664,1.0,0.0,0.0,4.0,0
2750,0.0,0.3333333333333333,1.0,31.0,0.0,0.0,0.0,5.0,0
2751,1.0,0.0,1.0,31.0,1.0,0.0,1.0,4.0,0
2752,0.0,0.0,1.0,37.0,0.0,0.0,0.0,3.0,0
2753,0.0,1.0,1.0,22.0,1.0,0.16666666666666666,0.0,3.0,0
2754,0.0,1.0,1.0,29.0,1.0,0.0,0.0,4.0,0
2755,0.0,0.0,0.0,42.0,0.0,0.0,0.0,5.0,0
2756,0.0,0.3333333333333333,0.0,33.0,0.0,0.0,0.0,5.0,0
2757,3.0,0.0,1.0,42.0,1.0,0.0,1.0,,0
2758,2.0,0.0,1.0,60.0,0.0,0.0,1.0,4.0,0
2759,0.0,0.3333333333333333,0.0,30.0,1.0,0.0,0.0,5.0,0
2760,1.0,0.0,1.0,44.0,0.0,0.0,1.0,,0
2761,0.0,1.0,0.0,32.333333333333336,0.6666666666666666,0.16666666666666666,0.0,,0
2762,3.0,0.0,0.0,59.0,1.0,0.0,1.0,,0
2763,0.0,0.0,0.0,49.0,1.0,0.0,0.0,5.0,0
2764,0.0,0.0,1.0,63.0,0.0,0.0,0.0,,0
2765,0.0,0.0,0.0,42.0,1.0,0.16666666666666666,0.0,5.0,0
2766,2.0,0.0,0.0,32.0,0.0,0.0,0.3333333333333333,,0
2767,2.0,0.0,0.0,42.0,1.0,0.0,1.0,,0
2768,0.0,0.0,0.0,42.5,0.0,0.0,0.0,3.0,0
2769,0.0,1.0,0.5,23.0,1.0,0.0,0.0,,0
2770,0.0,0.0,0.0,51.0,0.0,0.0,1.0,5.0,0
2771,2.0,1.0,0.0,25.0,1.0,0.0,1.0,3.0,0
2772,0.0,1.0,1.0,23.0,1.0,0.0,0.0,4.0,0
2773,3.0,0.0,1.0,58.0,1.0,0.0,1.0,4.0,0
2774,0.0,0.0,0.0,64.0,0.0,0.0,0.0,4.0,0
2775,3.0,0.0,1.0,43.0,1.0,0.0,1.0,,0
2776,0.0,0.0,1.0,57.0,0.0,0.0,0.0,3.0,0
2777,0.0,1.0,0.6666666666666666,29.0,1.0,0.0,0.0,4.0,0
2778,0.0,0.0,0.0,52.0,1.0,0.0,0.3333333333333333,3.0,0
2779,0.5,0.0,0.5,62.0,0.0,0.0,0.0,5.0,0
2780,2.0,0.0,1.0,45.0,1.0,0.0,1.0,5.0,0
2781,1.6666666666666667,0.0,1.0,62.0,1.0,0.0,1.0,4.0,0
2782,2.0,0.0,1.0,38.0,1.0,0.0,1.0,,0
2783,3.0,0.0,1.0,53.0,1.0,0.0,1.0,4.0,0
2784,1.6666666666666667,0.0,1.0,54.0,1.0,0.0,1.0,3.0,0
2785,3.0,0.0,1.0,50.0,1.0,0.0,1.0,4.0,0
2786,0.0,1.0,0.0,20.0,1.0,0.0,0.0,3.0,0
2787,1.0,0.0,0.0,64.0,1.0,0.0,1.0,,0
2788,0.0,1.0,0.5,23.0,0.0,0.0,0.0,,0
2789,0.0,0.0,0.0,40.0,0.5,0.0,0.0,3.0,0
2790,0.0,1.0,0.16666666666666666,29.0,1.0,0.0,0.0,5.0,0
2791,4.0,0.0,0.6666666666666666,61.0,1.0,0.0,1.0,3.0,0
2792,1.1666666666666667,1.0,1.0,28.0,0.6666666666666666,0.0,1.0,5.0,0
2793,1.0,1.0,0.3333333333333333,20.0,1.0,0.0,1.0,,0
2794,1.0,1.0,1.0,21.0,0.8333333333333334,0.0,1.0,3.0,0
2795,0.0,0.0,1.0,49.0,1.0,0.0,0.0,3.0,0
2796,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3.0,0
2797,0.0,0.3333333333333333,0.0,58.0,0.0,0.0,0.0,5.0,0
2798,0.0,0.0,0.0,54.0,1.0,0.0,0.0,3.0,0
2799,0.0,0.0,0.0,44.0,1.0,0.0,0.0,3.0,0
2800,0.3333333333333333,0.0,0.0,34.0,0.0,0.0,0.0,4.0,0
2801,0.0,0.0,0.6666666666666666,36.0,0.0,0.0,0.0,3.0,0
2802,0.0,0.0,1.0,42.0,0.0,0.0,0.0,3.0,0
2803,0.0,0.0,1.0,61.0,0.3333333333333333,0.0,0.0,3.0,0
2804,0.0,0.0,1.0,61.0,0.0,0.0,0.0,4.0,0
2805,0.0,0.0,1.0,55.0,1.0,0.0,0.0,4.0,0
2806,0.16666666666666666,0.0,0.3333333333333333,49.0,0.0,0.0,0.16666666666666666,3.0,0
2807,0.0,1.0,0.0,25.0,0.0,0.0,0.0,,0
2808,2.0,0.0,1.0,57.0,0.0,0.0,1.0,5.0,0
2809,2.0,0.3333333333333333,1.0,23.0,1.0,0.0,0.3333333333333333,4.0,0
2810,0.0,0.0,0.0,36.0,0.0,0.0,0.0,4.0,0
2811,0.0,1.0,1.0,23.0,1.0,0.0,0.0,4.0,0
2812,0.0,0.0,1.0,51.666666666666664,0.0,0.16666666666666666,0.0,4.0,0
2813,0.0,0.0,0.0,44.0,0.0,0.0,0.0,4.0,0
2814,0.0,1.0,0.0,21.0,1.0,0.0,0.0,,0
2815,1.0,0.0,1.0,59.0,1.0,0.0,1.0,3.0,0
2816,0.0,0.0,1.0,35.0,0.0,0.0,0.0,3.0,0
2817,0.0,0.0,0.0,62.0,1.0,0.0,0.0,,0
2818,0.0,1.0,0.0,25.0,1.0,0.0,0.0,4.0,0
2819,0.0,0.0,0.0,50.0,0.3333333333333333,0.0,0.0,3.0,0
2820,0.0,0.0,1.0,51.0,1.0,0.0,0.0,4.0,0
2821,0.0,0.16666666666666666,0.0,55.0,1.0,0.0,0.0,,0
2822,0.8333333333333334,0.0,1.0,31.0,1.0,0.0,1.0,,0
2823,2.0,0.0,0.0,42.0,1.0,0.0,1.0,4.0,0
2824,2.5,0.0,1.0,40.833333333333336,1.0,0.0,1.0,5.0,0
2825,0.0,0.5,0.0,27.0,0.0,0.0,0.0,3.0,0
2826,0.0,1.0,0.0,20.0,0.5,0.0,0.0,3.0,0
2827,0.0,0.3333333333333333,0.0,30.0,0.3333333333333333,0.0,0.0,4.0,0
2828,3.0,1.0,0.0,23.0,1.0,0.0,1.0,4.0,0
2829,0.0,0.5,0.0,58.0,0.0,0.0,0.0,3.0,0
2830,3.0,1.0,1.0,21.0,1.0,0.0,1.0,3.0,0
2831,3.0,0.16666666666666666,1.0,57.0,1.0,0.0,1.0,5.0,0
2832,0.0,0.0,1.0,40.0,0.0,0.0,0.0,4.0,0
2833,0.0,0.16666666666666666,0.0,33.0,0.5,0.0,0.0,,0
2834,1.0,0.16666666666666666,1.0,37.5,1.0,0.0,1.0,3.0,0
2835,0.0,0.0,0.0,33.0,0.0,0.0,0.0,3.0,0
2836,2.0,0.5,0.0,20.0,1.0,0.0,1.0,3.0,0
2837,1.0,1.0,0.0,29.0,1.0,0.0,1.0,3.0,0
2838,0.0,1.0,1.0,21.0,0.0,0.0,0.0,,0
2839,0.0,0.0,0.6666666666666666,47.833333333333336,0.16666666666666666,0.0,0.0,4.0,0
2840,1.0,0.3333333333333333,1.0,61.0,0.0,0.0,1.0,3.0,0
2841,1.1666666666666667,0.0,0.0,26.0,1.0,0.0,0.16666666666666666,,0
2842,0.0,0.0,0.0,56.0,0.16666666666666666,0.0,0.0,5.0,0
2843,0.0,0.0,0.5,43.0,1.0,0.0,0.0,3.0,0
2844,0.0,1.0,1.0,28.0,1.0,0.0,0.0,3.0,0
2845,0.0,1.0,1.0,19.0,0.0,0.0,0.0,,0
2846,3.0,0.0,1.0,52.0,1.0,0.0,1.0,3.0,0
2847,3.0,0.0,0.0,45.0,0.0,0.0,1.0,,0
2848,1.0,0.0,0.0,44.0,1.0,0.0,0.6666666666666666,3.0,0
2849,1.0,0.0,0.0,49.0,0.6666666666666666,0.0,1.0,3.0,0
2850,0.16666666666666666,0.16666666666666666,1.0,26.0,0.16666666666666666,0.0,0.0,,0
2851,0.0,0.0,0.0,44.833333333333336,0.16666666666666666,0.0,0.0,5.0,0
2852,1.8333333333333333,0.0,0.0,52.0,0.0,0.0,1.0,,0
2853,2.0,0.0,1.0,30.0,1.0,0.0,1.0,3.0,0
2854,0.0,0.0,0.0,35.0,0.0,0.0,0.0,5.0,0
2855,0.0,0.0,0.0,44.666666666666664,0.0,0.0,0.0,4.0,0
2856,0.0,0.0,0.0,38.0,1.0,0.0,0.0,5.0,0
2857,0.0,0.0,1.0,35.0,0.0,0.0,0.0,3.0,0
2858,0.0,0.0,0.0,45.0,1.0,0.0,0.0,4.0,0
2859,0.0,0.0,1.0,34.0,0.5,0.0,0.0,3.0,0
2860,0.0,0.3333333333333333,1.0,22.0,0.0,0.0,0.0,4.0,0
2861,0.0,0.0,0.0,54.166666666666664,0.0,0.0,0.0,4.0,0
2862,0.0,0.0,0.5,64.0,0.0,0.0,0.0,4.0,0
2863,0.0,0.0,1.0,37.0,0.3333333333333333,0.0,0.0,4.0,0
2864,0.0,0.0,1.0,58.0,0.6666666666666666,0.0,0.0,,0
2865,0.0,0.16666666666666666,1.0,63.0,0.0,0.0,0.0,5.0,0
2866,0.0,1.0,1.0,19.0,1.0,0.0,0.0,3.0,0
2867,0.0,0.0,0.0,60.0,0.16666666666666666,0.0,0.0,3.0,0
2868,2.0,0.0,1.0,55.0,1.0,0.0,1.0,3.0,0
2869,2.0,1.0,0.3333333333333333,19.0,1.0,0.0,1.0,4.0,0
2870,2.0,0.0,0.0,45.0,0.0,0.0,1.0,4.0,0
2871,0.0,0.0,1.0,46.0,0.0,0.0,0.0,5.0,0
2872,1.1666666666666667,0.0,0.0,50.5,1.0,0.0,0.5,3.0,0
2873,1.0,0.0,1.0,53.833333333333336,1.0,0.0,1.0,5.0,0
2874,0.0,1.0,0.0,23.0,0.0,0.0,0.0,4.0,0
2875,0.0,0.0,1.0,36.0,0.0,0.0,0.0,,0
2876,0.0,0.0,0.0,60.0,1.0,0.0,0.0,4.0,0
2877,0.0,0.0,0.0,34.0,0.0,0.0,0.0,3.0,0
2878,1.0,1.0,1.0,25.0,0.0,0.16666666666666666,0.3333333333333333,,0
2879,0.5,0.0,0.5,62.0,0.0,0.0,0.0,5.0,0
2880,0.0,0.0,0.0,60.0,0.0,0.0,0.0,,0
2881,0.0,0.16666666666666666,0.0,50.0,1.0,0.0,0.0,,0
2882,0.0,0.0,0.16666666666666666,45.0,1.0,0.0,0.0,5.0,0
2883,0.0,0.0,0.0,35.0,0.3333333333333333,0.16666666666666666,0.0,4.0,0
2884,0.0,1.0,0.0,22.0,1.0,0.0,0.0,4.0,0
2885,1.1666666666666667,0.0,0.0,37.0,1.0,0.0,0.8333333333333334,5.0,0
2886,0.0,0.0,0.3333333333333333,32.0,0.0,0.0,0.0,3.0,0
2887,1.0,1.0,1.0,27.0,1.0,0.0,1.0,4.0,0
2888,3.0,0.0,1.0,39.0,1.0,0.0,1.0,5.0,0
2889,0.0,0.0,0.0,32.0,0.0,0.0,0.0,,0
2890,0.0,0.0,1.0,58.0,1.0,0.0,0.0,3.0,0
2891,0.0,0.0,1.0,45.333333333333336,0.0,0.0,0.0,3.0,0
2892,0.0,0.0,1.0,56.0,0.0,0.0,0.0,,0
2893,0.0,0.0,1.0,42.0,0.0,0.16666666666666666,0.0,,0
2894,1.0,0.0,1.0,51.0,1.0,0.0,1.0,5.0,0
2895,0.0,0.0,1.0,64.0,0.0,0.0,0.0,5.0,0
2896,0.0,1.0,0.0,26.0,1.0,0.0,0.0,,0
2897,0.0,0.0,0.0,41.0,1.0,0.0,0.0,3.0,0
2898,2.0,0.0,0.0,31.0,1.0,0.0,1.0,3.0,0
2899,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,0
2900,2.0,0.0,0.0,36.0,1.0,0.0,1.0,,0
2901,0.0,0.0,1.0,43.0,0.0,0.0,0.0,3.0,0
2902,0.0,0.0,1.0,47.0,0.0,0.0,0.0,4.0,0
2903,0.0,0.16666666666666666,1.0,51.0,0.3333333333333333,0.0,0.0,5.0,0
2904,0.0,0.0,0.0,45.0,0.0,0.0,0.0,,0
2905,0.0,0.0,1.0,33.0,1.0,0.0,0.0,3.0,0
2906,0.0,0.0,1.0,46.5,1.0,0.16666666666666666,0.0,4.0,0
2907,0.0,0.0,0.5,46.5,0.0,0.0,0.0,5.0,0
2908,2.0,0.0,0.0,33.0,0.0,0.0,1.0,5.0,0
2909,0.0,0.0,0.0,42.833333333333336,0.0,0.0,0.0,,0
2910,0.0,0.16666666666666666,1.0,58.0,0.0,0.0,0.0,3.0,0
2911,0.0,1.0,0.0,24.0,1.0,0.16666666666666666,0.0,,0
2912,0.0,0.0,0.0,50.0,0.0,0.0,0.0,5.0,0
